,product_id,title,link,onlineRegular,onlineDiscount,prices_shop,brand
194,219223,"Кофе Coferium Strong в зернах, 1кг",/products/1kg-kofe-coferium-strong-v-zernah,979,929,"[(899, 'от 1 шт')]","('COFERIUM',)"
195,231689,"Кофе Torabika Creamy Latte растворимый (30г x 20шт), 600г",/products/20shtx30g-kofe-torabica-creamy-latte-rastvorimyy,379,339,"[(319, 'от 1 шт')]","('TORABIKA',)"
196,241738,"Кофе Coffesso Ethiopia Origin молотый (10г x 5шт), 50г",/products/5shth10g-kofe-coffesso-ethiopia-origin-molotyy-drip-paket,213,199,"[(189, 'от 1 шт')]","('COFFESSO',)"
197,107073,"Кофе Carraro Crema Italiano в зернах, 1кг",/products/v-zernah-caffe-carraro-crema-italiano-1-kg,1769,1599,"[(1599, 'от 1 шт')]","('CARRARO',)"
198,206309,"Кофе Origo Professional Star эспрессо в зернах, 1кг",/products/1kg-kofe-origo-professional-star-espresso-zerno,2199,0,"[(1849, 'от 1 шт')]","('ORIGO',)"
199,231690,"Кофе Torabika Brown растворимый (25г x 20шт), 500г",/products/20shtx25g-kofe-torabica-braun-rastvorimyy,293,279,"[(269, 'от 1 шт')]","('TORABIKA',)"
200,230296,"Кофе Monarch Gold растворимый, 190г",/products/kofe-monarch-gold-rastvorimyy-190g,709,599,"[(549, 'от 1 шт')]","('MONARCH',)"
201,228419,"Кофе Verle Central America в дрип-пакетах 6шт, 66г",/products/6shth11g-kofe-verle-central-america-v-drip-paketah,399,0,"[(399, 'от 1 шт')]","('VERLE',)"
202,124058,"Кофе Nescafe Classic растворимый, 320г",/products/320g-nescafe-classic-paket,569,499,"[(489, 'от 1 шт')]","('NESCAF',)"
203,654817,"Кофе Julius Meinl Trend Collection Espresso Classico в зернах, 1кг",/products/julius-meinl-espresso-trend-1kg,1679,1499,"[(1499, 'от 1 шт')]","('JULIUSMEINL',)"
204,8415,"Кофе Nescafe Gold растворимый, 190г",/products/nescafe-sublimirovannyj-gold-190g,799,539,"[(549, 'от 1 шт')]","('NESCAF',)"
205,226521,"Напиток кофейный MacCoffee 3в1 со сгущенным молоком порционный (20г x 10шт), 200г",/products/10shth20g-kofe-maccoffee-3v1-sguschennoe-moloko-portsionnyy,136,129,"[(129, 'от 1 шт')]","('MACCOFFEE',)"
206,637206,"Кофе в капсулах L’or Espresso Delizioso для кофемашин Nespresso 10шт, 52г",/products/lor-espresso-delizioso-52-g,399,379,"[(349, 'от 1 шт')]","(""L'OR"",)"
207,223096,"Кофе в капсулах Absolut Drive Americano Original для кофемашин Dolce Gusto 16шт, 128г",/products/16shth8g-kofe-absolut-amerikano-kapsuly-dg,469,399,"[(389, 'от 1 шт')]","('ABSOLUT',)"
208,43053,"Кофе Lavazza Qualita Oro молотый, 250г",/products/lavazza-naturalnyj-zharenyj-oro-250g-43053,749,0,"[(729, 'от 1 шт')]","('LAVAZZA',)"
209,666412,"Кофе Carte Noire Privilege сублимированный, 95г",/products/carte-noire-privilege-sublimirovannyj-95-g,499,459,"[(459, 'от 1 шт')]","('CARTENOIRE',)"
210,636530,"Кофе Egoiste Espresso в зернах, 250г",/products/egoiste-espresso-250g,639,499,"[(449, 'от 1 шт')]","('EGOISTE',)"
211,226348,"Кофе Carte Noire Elegant растворимый, 95г",/products/95g-kofe-carte-noire-elegant-rastvorimyy-stb,559,479,"[(459, 'от 1 шт')]","('CARTENOIRE',)"
212,655858,"Кофе Jacobs Espresso жареный в зернах, 1кг",/products/jacobs-espresso-zernovoj-1kg,1409,1199,"[(1199, 'от 1 шт')]","('JACOBS',)"
213,633254,"Кофе Jardin Эспрессо ди Милано в зернах, 1кг",/products/jardin-v-zernah-naturalnyj-zharenyj-espresso-di-milano-1kg,1409,1249,"[(1199, 'от 1 шт')]","('JARDIN',)"
214,219222,"Кофе Coferium White roast в зернах, 1кг",/products/1kg-kofe-coferium-white-roast-v-zernah,1469,1199,"[(1149, 'от 1 шт')]","('COFERIUM',)"
215,240200,"Кофе Monarch Crema натуральный жареный в зернах, 1кг",/products/1kg-kofe-monarch-crema-zharenyy-v-zyornah,1909,1399,"[(1399, 'от 1 шт')]","('MONARCH',)"
216,236646,"Кофе Monarch Original жареный в зернах, 230г",/products/230g-kofe-monarch-original-zharenyy-v-zyornah,469,349,"[(349, 'от 1 шт')]","('MONARCH',)"
217,224738,"Кофе Monarch Original растворимый, 47.5г",/products/475g-kofe-monarch-original-rastvorimyy-st,237,179,"[(169, 'от 1 шт')]","('MONARCH',)"
218,238552,"Кофе Monarch Original растворимый, 75г",/products/kofe-monarch-original-rastvorimyy-75g,279,239,"[(229, 'от 1 шт'), (192, 'от 6 шт')]","('MONARCH',)"
219,228420,"Кофе Verle Africa в дрип-пакетах 6шт, 66г",/products/6shth11g-kofe-verle-africa-v-drip-paketah,439,399,"[(399, 'от 1 шт')]","('VERLE',)"
220,112991,"Кофе Carraro Qualita Oro в зернах, 500г",/products/v-zernah-carraro-qualita-oro-500-g,1229,1149,"[(1149, 'от 1 шт')]","('CARRARO',)"
221,241733,"Кофе Coffesso Massimo зерновой, 1кг",/products/1kg-kofe-coffesso-massimo-zerno,1579,1319,"[(1299, 'от 1 шт')]","('COFFESSO',)"
222,119137,"Кофе в капсулах Jardin Vivo Mild&Fruity для кофемашин Nespresso 10шт, 50г",/products/10h5g-jardin-vivo,399,279,"[(279, 'от 1 шт')]","('JARDIN',)"
223,201556,"Кофе Carte Noire Intense Absolu в зернах, 800г",/products/800g-kofe-carte-noire-intense-absolu-zernovoy,1329,1199,"[(1189, 'от 1 шт')]","('CARTENOIRE',)"
224,226339,"Кофе Lebo Принц Лебо молотый для турки, 100г",/products/100g-kofe-lebo-prints-lebo-molotyy-dturki,130,119,"[(105, 'от 1 шт')]","('LEBO',)"
225,209743,"Кофе Egoiste Private растворимый, 100г",/products/100g-kofe-egoiste-private-rastvorimyy,1099,799,"[(799, 'от 1 шт')]","('EGOISTE',)"
226,634928,"Кофе Черная Карта в зернах, 250г",/products/250g-kofe-chernaya-karta-zerno,295,249,"[(229, 'от 1 шт'), (190, 'от 6 шт')]","('ЧЕРНАЯКАРТА',)"
227,415027,"Кофе Nescafe Gold растворимый, 95г",/products/nescafe-gold-steklo-95g-415027,319,299,"[(299, 'от 1 шт'), (259, 'от 6 шт')]","('NESCAF',)"
228,226344,"Кофе в капсулах Lebo Americano для кофемашин Dolce Gusto 16шт, 136г",/products/16shth85g-kofe-lebo-americano-v-kapsulah,689,629,"[(549, 'от 1 шт')]","('LEBO',)"
229,70210,"Кофе Nescafe Classic растворимый, 95г",/products/nescafe-classic-naturalnyj-st-b-95g,239,219,"[(219, 'от 1 шт')]","('NESCAF',)"
230,238558,"Кофе Monarch Miligrano растворимый с молотым, 70г",/products/kofe-monarch-miligrano-rastvorimyy-s-molotym-70g,389,249,"[(229, 'от 1 шт')]","('MONARCH',)"
231,551849,"Кофе Nescafe Classic Crema растворимый, 95г",/products/nescafe-classic-crema-95-g,239,219,"[(219, 'от 1 шт')]","('NESCAF',)"
232,221910,"Кофе в капсулах Lebo Espresso Italiano для кофемашин Nespresso 40шт, 220г",/products/40shth55g-kofe-lebo-espresso-italiano-banka,1259,1190,"[(1099, 'от 1 шт')]","('LEBO',)"
233,219193,"Кофе Coferium Gold selection в зернах, 1кг",/products/1kg-kofe-coferium-gold-selection-v-zernah,1319,1190,"[(1149, 'от 1 шт')]","('COFERIUM',)"
234,221911,"Кофе в капсулах Lebo Espresso Milky для кофемашин Nespresso 40шт, 220г",/products/40shth55g-kofe-lebo-espresso-milky-banka,1259,1190,"[(1099, 'от 1 шт')]","('LEBO',)"
235,611603,"Кофе Illy темная обжарка молотый, 250г",/products/illy-temnaya-obzharka-250g,1149,0,"[(1149, 'от 1 шт')]","('ILLY',)"
236,230293,"Кофе Monarch Day&Night декофеинизированный растворимый, 95г",/products/kofe-monarch-daynight-dekofeinizirovannyy-rastvorimyy-95g,409,369,"[(349, 'от 1 шт')]","('MONARCH',)"
237,423210,"Кофе Fresco Arabica Blend натуральный растворимый, 100г",/products/fresco-naturalnyj-arabica-blend-100g,319,269,"[(269, 'от 1 шт')]","('FRESCO',)"
238,228441,"Кофе в капсулах Verle Classic Decaf для кофемашин Nespresso 10шт, 55г",/products/kofe-verle-classic-decaf-v-kapsulah-55g-x-10sht-55g,389,379,"[(379, 'от 1 шт')]","('VERLE',)"
239,528357,"Кофе Egoiste Platinum, 100г",/products/egoiste-platinum-100-g,1099,799,"[(749, 'от 1 шт')]","('EGOISTE',)"
240,59000,"Кофе Egoiste Velvet растворимый, 95г",/products/egoiste-velvet-95g,1099,829,"[(799, 'от 1 шт')]","('EGOISTE',)"
241,241837,"Кофе в капсулах Tassimo L'or Classique XL для кофемашин Tassimo 16шт, 136г",/products/16shth85g-kofe-tassimo-lor-xl-classique-kapsuly,769,599,"[(549, 'от 1 шт')]","('TASSIMO',)"
242,241842,"Кофе в капсулах Coffesso Latte Macchiato для кофемашин Dolce Gusto 16шт, 172г",/products/8shth55g8shth16g-kofe-coffesso-latte-macchiato-kapsuly,549,459,"[(459, 'от 1 шт')]","('COFFESSO',)"
243,241739,"Кофе Coffesso Brazil Alto молотый (10г x 5шт), 50г",/products/5shth10g-kofe-coffesso-brazil-alto-molotyy-drip-paket,237,199,"[(189, 'от 1 шт')]","('COFFESSO',)"
244,100815,"Кофе в капсулах Julius Meinl Espresso Crema Bio для кофемашин Nespresso 10шт, 56г",/products/julius-meinl-espresso-krema-10sht,569,449,"[(449, 'от 1 шт')]","('JULIUSMEINL',)"
245,636529,"Кофе Egoiste Velvet в зернах, 200г",/products/egoiste-velvet-200-g,679,429,"[(429, 'от 1 шт')]","('EGOISTE',)"
246,229159,"Кофе Tchibo Gold selection растворимый, 95г",/products/95g-kofe-tchibo-gold-selection-rastvorimyy-stb,329,289,"[(269, 'от 1 шт')]","('TCHIBO',)"
247,125674,"Кофе Lebo Classic молотый для турки, 100г",/products/100g-lebo-classic-dlya-turki,130,109,"[(105, 'от 1 шт'), (92, 'от 6 шт')]","('LEBOCLASSIC',)"
248,615407,"Кофе Jardin Americano Crema натуральный жареный молотый, 250г",/products/jardin-almericano-crema-naturalnyj-zharenyj-250g,489,0,"[(489, 'от 1 шт')]","('JARDIN',)"
249,230304,"Кофе Monarch Milligrano растворимый с молотым, 90г",/products/kofe-monarch-milligrano-rastvorimyy-s-molotym-90g,339,299,"[(279, 'от 1 шт')]","('MONARCH',)"
250,59006,"Кофе Egoiste Noir растворимый, 70г",/products/egoiste-noir-70g,399,309,"[(299, 'от 1 шт')]","('EGOISTE',)"
251,534998,"Кофе Жокей Империал натуральный растворимый сублимированный, 150г",/products/zhokej-imperial-150g,299,289,"[(289, 'от 1 шт'), (229, 'от 16 шт')]","('ЖОКЕЙ',)"
252,238884,"Кофе Jardin Капучино 3в1 (18г x 8шт), 144г",/products/8shth18g-kofe-jardin-kapuchino-3v1,269,199,"[(199, 'от 1 шт')]","('JARDIN',)"
253,469154,"Кофе Черная Карта Brasilia Exclusive растворимый сублимированный, 95г",/products/chernaya-karta-sublimirovannyj-brasilia-exclusive-95g,283,269,"[(249, 'от 1 шт')]","('ЧЕРНАЯКАРТА',)"
254,229730,"Кофе Monarch Original растворимый, 130г",/products/kofe-monarch-original-rastvorimyy-130g,609,449,"[(399, 'от 1 шт'), (327, 'от 9 шт')]","('MONARCH',)"
255,59005,"Кофе Bushido Red Katana в зернах, 227г",/products/art-59005,679,469,"[(449, 'от 1 шт')]","('BUSHIDO',)"
256,228236,"Кофе Jardin Gold растворимый, 95г",/products/95g-kofe-jardin-gold-rastvorimyy-stb,329,249,"[(249, 'от 1 шт')]","('JARDIN',)"
257,632162,"aro Кофе 3в1 классик (100 пакетиков x 16г), 1.6кг",/products/aro-3v1-klassik-100h16g,699,0,"[(599, 'от 1 шт')]","('ARO',)"
258,214904,"Кофе Fresco Arabica Blend в зернах, 200г",/products/200g-kofe-fresco-arabica-blend-zerno,359,339,"[(339, 'от 1 шт')]","('FRESCO',)"
259,228436,"Кофе в капсулах Verle Classic Solid для кофемашин Nespresso 10шт, 55г",/products/kofe-verle-classic-solid-v-kapsulah-55g-x-10sht-55g,359,349,"[(349, 'от 1 шт')]","('VERLE',)"
260,217498,"Кофе Черная Карта молотый жареный, 250г",/products/250g-kofe-chernaya-karta-molotyy-zharenyy,251,239,"[(219, 'от 1 шт'), (181, 'от 6 шт')]","('ЧЕРНАЯКАРТА',)"
261,226338,"Напиток кофейный Carte Noire Vanilla latte растворимый 20 пакетиков, 320г",/products/20shth16g-nap-kofeynyy-carte-noire-vanilla-latte-rastv-ports,639,499,"[(449, 'от 1 шт')]","('CARTENOIRE',)"
262,226345,"Кофе в капсулах Lebo Cappuccino для кофемашин Dolce Gusto 16шт, 172г",/products/8shth65g8shth15g-kofe-lebo-cappuccino-v-kapsulah,689,599,"[(549, 'от 1 шт')]","('LEBO',)"
263,226509,"Кофе MacCoffee Arabica растворимый, 100г",/products/100g-kofe-maccoffee-arabica-rastvorimyy-stb,297,249,"[(229, 'от 1 шт')]","('MACCOFFEE',)"
264,125675,"Кофе Lebo Classic Extra молотый для турки, 100г",/products/100g-lebo-extra-dlya-turki,136,129,"[(119, 'от 1 шт'), (94, 'от 6 шт')]","('LEBOCLASSIC',)"
265,228230,"Кофе Jardin Original Oro молотый, 250г",/products/250g-kofe-jardin-original-oro-molotyy,589,559,"[(559, 'от 1 шт')]","('JARDIN',)"
266,230298,"Кофе Monarch Brazilian Selection растворимый, 180г",/products/kofe-monarch-brazilian-selection-rastvorimyy-180g,709,599,"[(589, 'от 1 шт')]","('MONARCH',)"
267,373043,"Кофе Jardin Dessert Сup молотый натуральный жареный, 250г",/products/jardin-naturalnyj-zharenyj-dessert-sup-250g,549,0,"[(549, 'от 1 шт')]","('JARDIN',)"
268,226346,"Кофе в капсулах Lebo Latte macchiato для кофемашин Dolce Gusto 16шт, 172г",/products/8shth65g8shth15g-kofe-lebo-latte-macchiato-v-kapsulah,689,599,"[(549, 'от 1 шт')]","('LEBO',)"
269,238895,"Кофе Jardin Латте 3в1 (18г x 8шт), 144г",/products/8shth18g-kofe-jardin-latte-3v1,287,199,"[(199, 'от 1 шт')]","('JARDIN',)"
270,234805,"Кофе Жокей классический 3в1 растворимый (12г x 50шт), 600г",/products/kofe-zhokey-klassicheskiy-3v1-rastvorimyy-12g-x-50sht-600g,529,449,"[(429, 'от 1 шт')]","('ЖОКЕЙ',)"
271,99542,"Кофе Nescafe Gold Aroma Intenso растворимый, 85г",/products/kofe-nescafe-gold-aroma-intens-rastvorimyj-poroshkoobraznyj-85-g,499,299,"[(289, 'от 1 шт')]","('NESCAF',)"
272,223100,"Кофе в капсулах Absolut Drive Cappuccino with milk для кофемашин Dolce Gusto 16шт, 184г",/products/8shth6g8shth17g-kofe-absolut-kapuchino-kapsuly-dg,469,419,"[(389, 'от 1 шт')]","('ABSOLUT',)"
273,232899,"Кофе D'Arte Light растворимый, 100г",/products/100g-kofe-darte-light-rastvorimyy,469,399,"[(389, 'от 1 шт')]","(""D'ARTE"",)"
274,229162,"Кофе Tchibo Gold selection растворимый, 150г",/products/150g-kofe-tchibo-gold-selection-rastvorimyy,449,399,"[(359, 'от 1 шт')]","('TCHIBO',)"
275,228242,"Кофе Жокей Gold растворимый, 95г",/products/95g-kofe-zhokey-gold-rastvorimyy-stb,319,229,"[(229, 'от 1 шт')]","('ЖОКЕЙ',)"
276,218638,"Кофе Nescafe Classic растворимый, 190г",/products/190g-kofe-nescafe-classic-rastvorimyy-stekl-banka,419,349,"[(349, 'от 1 шт')]","('NESCAF',)"
277,228241,"Кофе Жокей Триумф растворимый, 75г",/products/75g-kofe-zhokey-triumf-rastvorimyy,207,149,"[(149, 'от 1 шт')]","('ЖОКЕЙ',)"
278,231667,"Кофе Monarch Brazilian Selection молотый, 230г",/products/230g-kofe-monarch-brazilian-selection-molotyy,389,349,"[(319, 'от 1 шт')]","('MONARCH',)"
279,637202,"Кофе в капсулах L’or Espresso Ristretto для кофемашин Nespresso 10шт, 52г",/products/l-rsquoor-ristretto-52-g,399,379,"[(349, 'от 1 шт')]","(""L'OR"",)"
280,228440,"Кофе в капсулах Verle Classic Mousse для кофемашин Nespresso 10шт, 55г",/products/kofe-verle-classic-mousse-v-kapsulah-55g-x-10sht-55g,359,349,"[(349, 'от 1 шт')]","('VERLE',)"
281,495117,"Кофе Nescafe Gold Barista растворимый, 85г",/products/nescafe-gold-v-rastvorimom-barista-85g,359,339,"[(329, 'от 1 шт')]","('NESCAF',)"
282,373045,"Кофе Жокей классический молотый натуральный жареный, 250г",/products/zhokej-naturalnyj-zharenyj-klassicheskij-250g,359,0,"[(359, 'от 1 шт')]","('ЖОКЕЙ',)"
283,230301,"Кофе Monarch Crema растворимый, 95г",/products/kofe-monarch-crema-rastvorimyy-95g,399,349,"[(349, 'от 1 шт')]","('MONARCH',)"
284,226524,"Напиток кофейный MacCoffee Capuccino Dolce Vita порционный (24г x 20шт), 480г",/products/20shth24g-kofe-maccoffee-cappuccino-dolce-vita-portsionnyy,369,299,"[(299, 'от 1 шт')]","('MACCOFFEE',)"
285,240385,"Кофе в капсулах Monarch Espresso 7 Classico для кофемашин Nespresso 10шт, 52г",/products/10shth52g-kofe-monarch-espresso-7-classico-molotyy-kapsuly,369,299,"[(299, 'от 1 шт')]","('MONARCH',)"
286,228243,"Кофе Жокей Imperial растворимый, 75г",/products/75g-kofe-zhokey-imper-rastvorimyy,216,159,"[(159, 'от 1 шт')]","('ЖОКЕЙ',)"
287,224734,"Кофе Monarch Original жареный молотый, 230г",/products/230g-kofe-monarch-original-zharenyy-molotyy,369,299,"[(299, 'от 1 шт')]","('MONARCH',)"
288,228239,"Кофе Jardin Колумбия Меделлин растворимый, 75г",/products/75g-kofe-jardin-kolumbiya-medellin-rastvorimyy,276,189,"[(189, 'от 1 шт')]","('JARDIN',)"
289,238894,"Кофе Jardin Американо 3в1 (15г x 8шт), 120г",/products/8shth15g-kofe-jardin-amerikano-3v1,289,209,"[(209, 'от 1 шт')]","('JARDIN',)"
290,228237,"Кофе Jardin Kenya Kilimanjaro растворимый, 75г",/products/75g-kofe-jardin-keniya-kilimandzharo-rastvorimyy,236,189,"[(189, 'от 1 шт')]","('JARDIN',)"
291,599055,"Кофе Жокей Импер растворимый, 95г",/products/art-599055,259,229,"[(229, 'от 1 шт')]","('ЖОКЕЙ',)"
292,420359,"Кофе Жокей Триумф растворимый сублимированный, 95г",/products/zhokej-triumf-95g,293,229,"[(229, 'от 1 шт')]","('ЖОКЕЙ',)"
293,50642,"Кофе Жокей Caffe Italiano молотый, 250г",/products/art-50642,369,0,"[(359, 'от 1 шт')]","('ЖОКЕЙ',)"
294,220013,"Кофе Julius Meinl Cafe Crema Gourmet в зернах, 1кг",/products/1kg-kofe-julius-meinl-cafe-crema-gourmet-zerno,1859,1499,"[(1499, 'от 1 шт')]","('JULIUSMEINL',)"
295,228234,"Кофе Jardin Gold растворимый, 240г",/products/240g-kofe-jardin-gold-rastvorimyy,799,0,"[(749, 'от 1 шт')]","('JARDIN',)"
296,112990,"Кофе Carraro Arabica 100% в зернах, 500г",/products/v-zernah-carraro-arabica-100-500-g,1539,1349,"[(1249, 'от 1 шт')]","('CARRARO',)"
297,119134,"Кофе Jardin Columbia Supremo молотый, 250г",/products/250g-jardin-kolumbiya-supremo-mol,669,649,"[(649, 'от 1 шт')]","('JARDIN',)"
298,119130,"Кофе Жокей Классический молотый, 450г",/products/450g-zhokej-klassicheskij-mol,739,449,"[(449, 'от 1 шт')]","('ЖОКЕЙ',)"
299,246091,"Кофе Живой кофе мокка молотый, 200г",/products/kofe-zhivoy-kofe-mokka-molotyy-200g,419,299,"[(389, 'от 1 шт'), (329, 'от 3 шт')]","('ЖИВОЙКОФЕ',)"
300,228244,"Кофе Жокей Фаворит растворимый, 95г",/products/95g-kofe-zhokey-favorit-rastvorimyy-stb,263,189,"[(189, 'от 1 шт')]","('ЖОКЕЙ',)"
301,240370,"Кофе в капсулах Monarch Espresso 10 Intenso для кофемашин Nespresso 10шт, 52г",/products/10shth52g-kofe-monarch-espresso-10-intenso-molotyy-kapsuly,339,299,"[(299, 'от 1 шт')]","('MONARCH',)"
302,235419,"Кофе Miscela D'Oro Espresso Intenso в зернах, 1кг",/products/kofe-miscela-doro-espresso-intenso-v-zernah-1kg,1839,1599,"[(1199, 'от 1 шт')]","(""MISCELAD'ORO"",)"
303,232417,"Кофе Jardin Colombia Medellin растворимый, 240г",/products/240g-kofe-jardin-colombia-medellin-rastvorimyy,929,549,"[(549, 'от 1 шт')]","('JARDIN',)"
304,220015,"Кофе Julius Meinl Espresso Gran Aroma в зернах, 1кг",/products/1kg-kofe-julius-meinl-espresso-gran-aroma-zerno,1859,1499,"[(1499, 'от 1 шт')]","('JULIUSMEINL',)"
305,240369,"Кофе в капсулах Monarch Lungo 8 Intenso для кофемашин Nespresso 10шт, 52г",/products/10shth52g-kofe-monarch-lungo-8-intenso-molotyy-kapsuly,369,299,"[(299, 'от 1 шт')]","('MONARCH',)"
306,18346,"Кофе Carte Noire Instinct растворимый, 95г x 6 шт",/products/art-18346,2634,0,"[(2334, 'от 1 уп')]","('CARTENOIRE',)"
307,611605,"Кофе Illy средней обжарки молотый, 250г",/products/illy-srednej-obzharki-250g,1149,0,"[(1149, 'от 1 шт')]","('ILLY',)"
308,243173,"RIOBA Кофе в капсулах Dolce Gusto Grande Intenso 16шт, 112г х 3 шт",/products/rioba-kofe-v-kapsulah-dolce-gusto-grande-intenso-16sht-112g-h-3-sht,1587,0,"[(1587, 'от 1 уп')]","('DolceGusto',)"
309,227973,"Кофе Fresco Arabica blend молотый, 250г",/products/kofe-fresco-arabica-blend-molotyy-250g,339,299,"[(279, 'от 1 шт')]","('FRESCO',)"
310,133726,"Напиток кофейный Nescafe Mild 3в1 20 пакетиков, 290г",/products/20x145g-kofejnyj-napitok-nescafe-3v1-myagkij,309,249,"[(259, 'от 1 шт'), (214, 'от 10 шт')]","('NESCAF',)"
311,231688,"Кофе Torabika Cappucсino растворимый (25.5г x 20шт), 510г",/products/20shtx255g-kofe-torabica-kapuchino-rastvorimyy,349,329,"[(319, 'от 1 шт')]","('TORABIKA',)"
312,231666,"Кофе Monarch Brazilian Selection в зернах, 800г",/products/800g-kofe-monarch-brazilian-selection-zerno,1159,1090,"[(959, 'от 1 шт')]","('MONARCH',)"
313,243445,"Кофе L’or Crema Absolu Classique в зернах, 1кг",/products/kofe-lor-crema-absolu-classique-v-zernah-1kg,2029,1689,"[(1689, 'от 1 шт')]","(""L'OR"",)"
314,60434,"Кофе Kimbo Integrity Bio в зернах, 1кг",/products/kimbo-integrity-bio-1-kg,2699,0,"[(2449, 'от 1 шт')]","('KIMBO',)"
315,243175,"RIOBA Кофе в капсулах Dolce Gusto Latte Macciato 8 порций 16 капсул, 192г х 3 шт",/products/rioba-kofe-v-kapsulah-dolce-gusto-latte-macciato-8-portsiy-16-kapsul-192g-h-3-sht,1587,0,"[(1587, 'от 1 уп')]","('DolceGusto',)"
316,224846,"Кофе MacCoffee Capuccino Di torino растворимый (25.5г x 20шт), 510г",/products/20shtx255g-kofe-maccoffee-cappuccino-di-torino-rastv,449,349,"[(349, 'от 1 шт')]","('MACCOFFEE',)"
317,243165,"RIOBA Кофе в капсулах Dolce Gusto Americano 16шт, 112г х 3 шт",/products/rioba-kofe-v-kapsulah-dolce-gusto-americano-16sht-112g-h-3-sht,1587,0,"[(1587, 'от 1 уп')]","('DolceGusto',)"
318,243172,"RIOBA Кофе в капсулах Dolce Gusto Espresso 16шт, 112г х 3 шт",/products/rioba-kofe-v-kapsulah-dolce-gusto-espresso-16sht-112g-h-3-sht,1587,0,"[(1587, 'от 1 уп')]","('DolceGusto',)"
319,230306,"Кофе Monarch Milligrano растворимый с молотым, 200г",/products/kofe-monarch-milligrano-rastvorimyy-s-molotym-200g,509,419,"[(419, 'от 1 шт')]","('MONARCH',)"
320,298849,"Кофе Dallmayr Prodomo жареный в зернах, 500г",/products/dallmayr-v-zernah-naturalnyj-zharenyj-prodomo-500g,1229,999,"[(899, 'от 1 шт')]","('DALLMAYR',)"
321,120509,"RIOBA Кофе в капсулах Cremoso для кофемашин Nespresso 11шт, 55г x 10 шт",/products/rioba-dlya-kofemashin-cremoso-11x5g-120509,2790,0,"[(2190, 'от 1 уп')]","('RIOBA',)"
322,120510,"RIOBA Кофе в капсулах Armonioso для кофемашин Nespresso 11шт, 55г x 10 шт",/products/rioba-dlya-kofemashin-armonioso-10x5g-120510,2790,0,"[(2190, 'от 1 уп')]","('RIOBA',)"
323,240201,"Кофе Monarch Espresso натуральный жареный в зернах, 1кг",/products/1kg-kofe-monarch-espresso-zharenyy-v-zyornah,1909,1399,"[(1399, 'от 1 шт')]","('MONARCH',)"
324,76036,"Кофе в капсулах Jacobs Espresso №10 Intenso для кофемашин Nespresso 10шт, 52г",/products/jacobs-espresso-10-intenso-10sht,297,239,"[(239, 'от 1 шт')]","('JACOBS',)"
325,235415,"Кофе Miscela D'Oro Espresso Gusto Classico в зернах, 1кг",/products/kofe-miscela-doro-espresso-gusto-classico-v-zernah-1kg,2749,2399,"[(2199, 'от 1 шт')]","(""MISCELAD'ORO"",)"
326,581767,Кофе Carte Noire Original в зернах 800 г,/products/carte-noire-v-zernah-naturalnyj-zharenyj-800g,1329,1249,"[(1189, 'от 1 шт')]","('CARTENOIRE',)"
327,224736,"Кофе Monarch Лесной орех растворимый, 95г",/products/95g-kofe-monarch-lesnoy-oreh-rastvorimyy-st,399,369,"[(349, 'от 1 шт')]","('MONARCH',)"
328,100813,"Кофе в капсулах Julius Meinl Lungo Classico Bio для кофемашин Nespresso 10шт, 56г",/products/julius-meinl-lungo-classico-10-56g,569,449,"[(449, 'от 1 шт')]","('JULIUSMEINL',)"
329,426450,"Кофе Carte Noire Original растворимый сублимированный, 150г",/products/carte-noire-sublimirovannyj-original-150g,789,739,"[(739, 'от 1 шт')]","('CARTENOIRE',)"
330,59569,"Кофе Illy Brazil arabica selection в зернах, 250г",/products/illy-arabika-250-g,1149,0,"[(1149, 'от 1 шт')]","('ILLY',)"
331,227972,"Кофе Fresco Arabica Solo растворимый, 190г",/products/kofe-fresco-arabica-solo-rastvorimyy-190g,519,449,"[(429, 'от 1 шт')]","('FRESCO',)"
332,241737,"Кофе Coffesso Classico молотый (9г x 5шт), 45г",/products/5shth9g-kofe-coffesso-classico-molotyy-drip-paket,202,169,"[(159, 'от 1 шт')]","('COFFESSO',)"
333,235416,"Кофе Miscela D'Oro Espresso Robusto в зернах, 1кг",/products/kofe-miscela-doro-espresso-robusto-v-zernah-1kg,1949,1699,"[(1599, 'от 1 шт')]","(""MISCELAD'ORO"",)"
334,243174,"RIOBA Кофе в капсулах Dolce Gusto Capuccino 8 порций 16 капсул, 192г х 3 шт",/products/rioba-kofe-v-kapsulah-dolce-gusto-capuccino-8-portsiy-16-kapsul-192g-h-3-sht,1587,0,"[(1587, 'от 1 уп')]","('DolceGusto',)"
335,243162,"Кофе Живой кофе Mokka Африка зерновой, 800г",/products/800g-zhivoy-kofe-mokka-afrika-zerno,1669,1099,"[(1099, 'от 1 шт')]","('ЖИВОЙКОФЕ',)"
336,76039,"Кофе в капсулах Jacobs Espresso №7 Classico для кофемашин Nespresso 10шт, 52г",/products/jacobs-espresso-7-classico-10sht,297,239,"[(239, 'от 1 шт')]","('JACOBS',)"
337,544095,"Кофе Жокей Традиционный в зернах, 900г",/products/zhokej-tradicionnyj-900g,1289,1249,"[(1249, 'от 1 шт')]","('ЖОКЕЙ',)"
338,218856,"Кофе Carte Noire Crema Delice в зернах, 800г",/products/800g-kofe-carte-noire-crema-delice-zerno,1329,1189,"[(1189, 'от 1 шт')]","('CARTENOIRE',)"
